"Id","Season","Week","Season Type","Start Date","Start Time Tbd","Completed","Neutral Site","Conference Game","Attendance","Venue Id","Venue","Home Id","Home Team","Home Conference","Home Division","Home Points","Home Line Scores","Home Post Win Prob","Home Pregame Elo","Home Postgame Elo","Away Id","Away Team","Away Conference","Away Division","Away Points","Away Line Scores","Away Post Win Prob","Away Pregame Elo","Away Postgame Elo","Excitement Index","Highlights","Notes"
"401549615","2023","1","regular","2023-09-02T17:00:00.000Z","false","true","false","false","","5835","Biddle Field","2175","Dickinson","Centennial","iii","27","","","","","2528","Rensselaer","Liberty League","iii","38","","","","","","",""
"401549752","2023","1","regular","2023-09-02T17:00:00.000Z","false","true","false","false","","6090","Sherman Field at McConagha Stadium","332","Muskingum","Ohio","iii","31","","","","","366","Ferrum","Old Dominion","iii","20","","","","","","",""
"401549802","2023","1","regular","2023-09-02T17:00:00.000Z","false","true","false","false","","6116","Shentel Stadium","2828","Shenandoah","Old Dominion","iii","44","","","","","291","Methodist","USA South","iii","29","","","","","","",""
"401549810","2023","1","regular","2023-09-02T17:00:00.000Z","false","true","false","false","","5807","Brevard Memorial Stadium","2913","Brevard College","USA South","iii","23","","","","","2683","Warner","","","29","","","","","","",""
"401549817","2023","1","regular","2023-09-02T17:00:00.000Z","false","true","false","false","","5800","Jopson Athletic Complex","2079","Bridgewater (VA)","Old Dominion","iii","19","","","","","216","Susquehanna","Landmark Conference","iii","51","","","","","","",""
"401550025","2023","1","regular","2023-09-02T17:00:00.000Z","false","true","false","true","","6140","John F. Wiley Stadium","2845","Waynesburg","Presidents'","iii","36","","","","","2018","Allegheny","Presidents'","iii","39","","","","","","",""
"401550061","2023","1","regular","2023-09-02T17:00:00.000Z","false","true","false","false","","5638","Dave Wolk Stadium","293","Castleton State College","ECFC","iii","25","","","","","2972","Plymouth State","MSCAC","iii","21","","","","","","",""
"401550187","2023","1","regular","2023-09-02T17:00:00.000Z","false","true","false","false","","5117","Clemens Stadium","2600","St. Johns (MN)","Minnesota","iii","34","","","","","386","Trinity (TX)","Southern Athletic","iii","31","","","","","","",""
"401550226","2023","1","regular","2023-09-02T17:00:00.000Z","false","true","false","false","","6138","Wilson Field","2688","Washington & Lee","Old Dominion","iii","7","","","","","2532","Salisbury","New Jersey","iii","28","","","","","","",""
"401550289","2023","1","regular","2023-09-02T17:00:00.000Z","false","true","false","false","","5896","Lewis C. Everett Stadium","297","Hampden-Sydney","Old Dominion","iii","28","","","","","89","Wabash College","North Coast","iii","29","","","","","","",""
"401550309","2023","1","regular","2023-09-02T17:00:00.000Z","false","true","false","false","","3618","Apprentice Field","3111","Apprentice School","Independent DIII","iii","14","","","","","2047","Averett","Old Dominion","iii","34","","","","","","",""
"401550366","2023","1","regular","2023-09-02T17:00:00.000Z","false","true","false","false","","3823","Hardee-McGee Field","2553","Sewanee Univ. of the South","Southern Athletic","iii","8","","","","","2373","Maryville TN","USA South","iii","28","","","","","","",""
"401550391","2023","1","regular","2023-09-02T17:00:00.000Z","false","true","false","true","","5864","Robert E. Thorn Field","146","Grove City College","Presidents'","iii","17","","","","","2849","Westminster PA","Presidents'","iii","7","","","","","","",""
"401551917","2023","1","regular","2023-09-02T17:00:00.000Z","false","true","false","false","","6083","Mangelsdorf Field","2969","Misericordia","Mid Atlantic","iii","14","","","","","3162","Alfred State College","ECFC","iii","24","","","","","","",""
"401544060","2023","1","regular","2023-09-02T17:00:00.000Z","false","true","false","false","","6150","Wightman Stadium","2970","William Paterson","New Jersey","iii","29","","","","","2221","FDU-Florham","Mid Atlantic","iii","33","","","","","","",""
"401544115","2023","1","regular","2023-09-02T17:00:00.000Z","false","true","false","true","","3677","Chuck Noll Field","2614","St. Vincent","Presidents'","iii","0","","","","","2686","Washington & Jefferson","Presidents'","iii","51","","","","","","",""
"401552992","2023","1","regular","2023-09-02T17:00:00.000Z","false","true","false","true","","5851","Shirk Field at Musselman Stadium","2248","Gettysburg","Centennial","iii","40","","","","","246","Juniata","Landmark Conference","iii","20","","","","","","",""
"401553000","2023","1","regular","2023-09-02T17:00:00.000Z","false","true","false","false","","4855","Leslie C. Quick Jr. Stadium","2725","Widener","Mid Atlantic","iii","42","","","","","2354","Lycoming","Landmark Conference","iii","21","","","","","","",""
"401532570","2023","1","regular","2023-09-02T17:00:00.000Z","false","true","false","false","30142","3713","Falcon Stadium","2005","Air Force","Mountain West","fbs","42","","0.9989713018111364","1678","1678","2523","Robert Morris","Big South-OVC","fcs","7","","0.0010286981888636415","","","2.4905958824","",""
"401544871","2023","1","regular","2023-09-02T17:00:00.000Z","false","true","false","false","","5941","Roebuck Stadium","2207","Elizabeth City State","CIAA","ii","23","","","","","2107","Catawba","South Atlantic","ii","31","","","","","","",""
"401544954","2023","1","regular","2023-09-02T17:00:00.000Z","false","true","false","false","","5801","George Finnie Stadium","188","Baldwin-Wallace","Ohio","iii","33","","","","","2419","Mount St. Joseph","Heartland","iii","46","","","","","","",""
"401540508","2023","1","regular","2023-09-02T17:00:00.000Z","false","true","false","false","","6075","W.B. Mason Stadium","284","Stonehill","NEC","fcs","17","","","","","160","New Hampshire","CAA","fcs","51","","","","","","",""
"401544962","2023","1","regular","2023-09-02T17:30:00.000Z","false","true","false","false","","3716","Stewart """"Red"""" Faught Stadium","2233","Franklin","Heartland","iii","32","","","","","354","Olivet College","Michigan","iii","35","","","","","","",""
"401550091","2023","1","regular","2023-09-02T17:30:00.000Z","false","true","false","false","","5818","Farris Stadium","2121","Centre","Southern Athletic","iii","7","","","","","2262","Hanover","Heartland","iii","10","","","","","","",""
"401544106","2023","1","regular","2023-09-02T17:30:00.000Z","false","true","false","false","","5832","Justin F. Coressel Stadium","190","Defiance","Heartland","iii","6","","","","","426","Mount Union","Ohio","iii","45","","","","","","",""
"401549767","2023","1","regular","2023-09-02T18:00:00.000Z","false","true","false","false","","5827","Tomasini Stadium","409","Concordia (WI)","NACC","iii","55","","","","","446","Martin Luther College","Upper Midwest","iii","14","","","","","","",""
"401554953","2023","1","regular","2023-09-02T18:00:00.000Z","false","true","true","false","","","","127991","Roosevelt","","","7","","","","","3071","North Central","CCIW","iii","41","","","","","","",""
"401545800","2023","1","regular","2023-09-02T18:00:00.000Z","false","true","false","true","","5872","Kirkeby-Over Stadium","2043","Augustana (SD)","Northern Sun","ii","38","","","","","559","University of Mary","Northern Sun","ii","7","","","","","","",""
"401549638","2023","1","regular","2023-09-02T18:00:00.000Z","false","true","false","false","","5816","Art Keller Field","2106","Carthage","CCIW","iii","20","","","","","2790","Albion","Michigan","iii","41","","","","","","",""
"401531387","2023","1","regular","2023-09-02T18:00:00.000Z","false","true","false","false","12456","3806","Lincoln Financial Field","218","Temple","American Athletic","fbs","24","","0.5725468565105022","1262","1263","2006","Akron","Mid-American","fbs","21","","0.4274531434894978","1269","1268","8.5013722326","",""
"401525820","2023","1","regular","2023-09-02T18:00:00.000Z","false","true","false","false","58248","3772","Jack Trice Stadium","66","Iowa State","Big 12","fbs","30","","0.9979657026164329","1536","1536","2460","Northern Iowa","MVFC","fcs","9","","0.0020342973835670852","","","5.1817784236","",""
"401550207","2023","1","regular","2023-09-02T18:00:00.000Z","false","true","false","false","","6121","Donald J. Schneider Stadium","2832","St. Norbert","NACC","iii","23","","","","","2891","Ripon","Midwest","iii","7","","","","","","",""
"401550212","2023","1","regular","2023-09-02T18:00:00.000Z","false","true","false","false","","5820","Amos Alonzo Stagg Field","80","Chicago","Midwest","iii","15","","","","","17","Claremont","So. Cal.","iii","24","","","","","","",""
"401550179","2023","1","regular","2023-09-02T18:00:00.000Z","false","true","false","false","","5895","Klas Field","162","Hamline","Minnesota","iii","45","","","","","509","Crown College","Upper Midwest","iii","13","","","","","","",""
"401549776","2023","1","regular","2023-09-02T18:00:00.000Z","false","true","false","false","","5916","Carson Park","2738","Wisconsin-Eau Claire","Wisconsin","iii","31","","","","","2152","Concordia (MN)","Minnesota","iii","28","","","","","","",""
"401550286","2023","1","regular","2023-09-02T18:00:00.000Z","false","true","false","false","","5863","Don Shula Stadium at Wasmer Field","2302","John Carroll","Ohio","iii","23","","","","","2745","UW-Whitewater","Wisconsin","iii","27","","","","","","",""
"401547148","2023","1","regular","2023-09-02T18:00:00.000Z","false","true","false","false","","5901","David Smith Stadium at Ramer Field","2723","UW-River Falls","Wisconsin","iii","45","","","","","2371","Mary Hardin-Baylor","American Southwest","iii","22","","","","","","",""
"401547125","2023","1","regular","2023-09-02T18:00:00.000Z","false","true","false","false","","5798","Jerry E. Apple Stadium","2045","Austin College","American Southwest","iii","7","","","","","6845","Nebraska Wesleyan University","American Rivers","iii","19","","","","","","",""
"401547099","2023","1","regular","2023-09-02T18:00:00.000Z","false","true","false","false","","5828","Van Metre Field at Ash Park","2155","Cornell College (IA)","Midwest","iii","6","","","","","2141","Coe","American Rivers","iii","56","","","","","","",""
"401547090","2023","1","regular","2023-09-02T18:00:00.000Z","false","true","false","false","","5813","Klein Field at Manitou","133","St. Olaf College","Minnesota","iii","24","","","","","2964","Central","American Rivers","iii","34","","","","","","",""
"401546947","2023","1","regular","2023-09-02T18:00:00.000Z","false","true","true","false","","7504","Liberty North High School","2911","William Jewell College","Great Lakes","ii","42","","","","","2237","Fort Lewis","Rocky Mountain","ii","6","","","","","","",""
"401547080","2023","1","regular","2023-09-02T18:00:00.000Z","false","true","false","false","","5893","Hollingsworth Field","2968","Gustavus Adolphus","Minnesota","iii","51","","","","","63","Buena Vista","American Rivers","iii","7","","","","","","",""
"401539986","2023","1","regular","2023-09-02T18:00:00.000Z","false","true","false","false","","3991","William Dick"""" Price Stadium""""","2450","Norfolk State","MEAC","fcs","24","","0.09563744498836033","","","330","Virginia State","CIAA","ii","33","","0.9043625550116396","","","9.9942977824","",""
"401549644","2023","1","regular","2023-09-02T18:00:00.000Z","false","true","false","false","","4423","Young-Wise Memorial Stadium","418","Hendrix College","Southern Athletic","iii","27","","","","","143","Washington (MO)","CCIW","iii","44","","","","","","",""
"401541120","2023","1","regular","2023-09-02T18:00:00.000Z","false","true","false","false","","5826","Concordia Stadium","2151","Concordia (IL)","NACC","iii","14","","","","","2257","Greenville","Upper Midwest","iii","41","","","","","","",""
"401532395","2023","1","regular","2023-09-02T18:00:00.000Z","false","true","false","false","18453","3876","Peden Stadium","195","Ohio","Mid-American","fbs","27","","0.9979553715288099","1366","1366","112358","Long Island University","NEC","fcs","10","","0.0020446284711901352","","","3.8164193664","",""
"401550451","2023","1","regular","2023-09-02T18:00:00.000Z","false","true","true","false","","","","2591","St. Ambrose","","","7","","","","","2744","UW-Stout","Wisconsin","iii","35","","","","","","",""
"401520168","2023","1","regular","2023-09-02T18:00:00.000Z","false","true","false","false","60097","3974","Vaught-Hemingway Stadium","145","Ole Miss","SEC","fbs","73","","0.9986998205542056","1589","1589","2382","Mercer","Southern","fcs","7","","0.0013001794457944138","","","2.4805255654","",""
"401544069","2023","1","regular","2023-09-02T18:00:00.000Z","false","true","false","false","","5839","Langhorst Field","72","Elmhurst","CCIW","iii","14","","","","","2003","Adrian","Michigan","iii","3","","","","","","",""
"401520158","2023","1","regular","2023-09-02T18:00:00.000Z","false","true","false","false","21276","3662","JSU Stadium","55","Jacksonville State","Conference USA","fbs","49","","0.9942319962926359","1300","1300","2193","East Tennessee State","Southern","fcs","3","","0.005768003707364078","","","3.6714875958","",""
"401547107","2023","1","regular","2023-09-02T18:00:00.000Z","false","true","false","false","","5836","Chalmers Field","49","Dubuque","American Rivers","iii","27","","","","","2746","Wittenberg","North Coast","iii","28","","","","","","",""
"401550153","2023","1","regular","2023-09-02T18:00:00.000Z","false","true","false","false","","5795","Edor Nelson Field","124","Augsburg","Minnesota","iii","52","","","","","583","Northwestern (MN)","Upper Midwest","iii","10","","","","","","",""
"401550219","2023","1","regular","2023-09-02T18:00:00.000Z","false","true","false","false","","5797","Vago Field","2044","Aurora","NACC","iii","38","","","","","2812","Hope","Michigan","iii","17","","","","","","",""
"401540258","2023","1","regular","2023-09-02T18:00:00.000Z","false","true","false","false","","3987","Washington-Grizzly Stadium","149","Montana","Big Sky","fcs","35","","0.9965426071757858","","","2086","Butler","Pioneer","fcs","20","","0.0034573928242142005","","","6.5370811972","",""
"401541043","2023","1","regular","2023-09-02T18:05:00.000Z","false","true","false","false","","5120","J.J. Keller Field at Titan Stadium","271","UW-Oshkosh","Wisconsin","iii","48","","","","","2639","Texas Lutheran","American Southwest","iii","31","","","","","","",""
"401523992","2023","1","regular","2023-09-02T19:00:00.000Z","false","true","false","false","45723","3626","Autzen Stadium","2483","Oregon","Pac-12","fbs","81","","0.9989369810003825","1649","1649","2502","Portland State","Big Sky","fcs","7","","0.001063018999617471","","","2.5079103492","",""
"401544926","2023","1","regular","2023-09-02T19:00:00.000Z","false","true","false","true","","6044","Lane Field","2323","Lane","SIAC","ii","24","","","","","2396","Miles","SIAC","ii","37","","","","","","",""
"401541898","2023","1","regular","2023-09-02T19:00:00.000Z","false","true","false","false","","5882","Ralph Stocker Stadium","11","Colorado Mesa","Rocky Mountain","ii","10","","","","","2658","Texas A&M-Kingsville","Lone Star","ii","30","","","","","","",""
"401540155","2023","1","regular","2023-09-02T19:00:00.000Z","false","true","true","false","","3459","Red Bull Arena","2261","Hampton","CAA","fcs","35","","","","","2755","Grambling","SWAC","fcs","31","","","","","","",""
"401540235","2023","1","regular","2023-09-02T19:30:00.000Z","false","true","true","false","","5239","U.S. Bank Stadium","2449","North Dakota State","MVFC","fcs","35","","0.9981761940868352","","","331","Eastern Washington","Big Sky","fcs","10","","0.0018238059131647777","","","6.2086210891","",""
"401520161","2023","1","regular","2023-09-02T19:30:00.000Z","false","true","false","false","37241","3665","Maryland Stadium","120","Maryland","Big Ten","fbs","38","","0.998232097950272","1596","1596","119","Towson","CAA","fcs","6","","0.0017679020497279874","","","2.6927851463","",""
"401520180","2023","1","regular","2023-09-02T19:30:00.000Z","false","true","false","false","76224","347","Camp Randall Stadium","275","Wisconsin","Big Ten","fbs","38","","0.9932720875442714","1637","1665","2084","Buffalo","Mid-American","fbs","17","","0.0067279124557285686","1424","1396","2.7236732917","",""
"401525824","2023","1","regular","2023-09-02T19:30:00.000Z","false","true","false","false","98017","3910","Darrell K Royal-Texas Memorial Stadium","251","Texas","Big 12","fbs","37","","0.8190307757940825","1766","1776","242","Rice","American Athletic","fbs","10","","0.18096922420591754","1204","1194","3.4775047299","",""
"401525465","2023","1","regular","2023-09-02T19:30:00.000Z","false","true","false","false","45096","3752","Heinz Field","221","Pittsburgh","ACC","fbs","45","","0.9989151704141873","1624","1624","2747","Wofford","Southern","fcs","7","","0.0010848295858126855","","","2.6729124506","",""
"401531835","2023","1","regular","2023-09-02T19:30:00.000Z","false","true","false","false","36075","3792","Kidd Brewer Stadium","2026","Appalachian State","Sun Belt","fbs","45","","0.9889692074335229","1562","1562","2241","Gardner-Webb","Big South-OVC","fcs","24","","0.011030792566477099","","","6.3608780294","",""
"401520151","2023","1","regular","2023-09-02T19:30:00.000Z","false","true","false","false","88043","3785","Jordan-Hare Stadium","2","Auburn","SEC","fbs","59","","0.996945784251291","1564","1638","113","UMass","FBS Independents","fbs","14","","0.0030542157487090105","1122","1048","1.1621692079","",""
"401525435","2023","1","regular","2023-09-02T19:30:00.000Z","false","true","false","false","77622","3855","Notre Dame Stadium","87","Notre Dame","FBS Independents","fbs","56","","0.9989695643205501","1909","1909","2634","Tennessee State","Big South-OVC","fcs","3","","0.001030435679449937","","","2.6453776569","",""
"401523997","2023","1","regular","2023-09-02T19:30:00.000Z","false","true","false","false","67475","3765","Husky Stadium","264","Washington","Pac-12","fbs","56","","0.9956741272816851","1673","1774","68","Boise State","Mountain West","fbs","19","","0.00432587271831486","1641","1540","3.2106801679","",""
"401520156","2023","1","regular","2023-09-02T19:30:00.000Z","false","true","false","true","50050","3830","Memorial Stadium","84","Indiana","Big Ten","fbs","3","","0.015602526587760375","1388","1389","194","Ohio State","Big Ten","fbs","23","","0.9843974734122396","1904","1903","1.1559491153","",""
"401525818","2023","1","regular","2023-09-02T19:30:00.000Z","false","true","false","false","38193","3854","Nippert Stadium","2132","Cincinnati","Big 12","fbs","66","","0.9989357538894403","1626","1626","2198","Eastern Kentucky","UAC","fcs","13","","0.0010642461105596634","","","2.3656523066","",""
"401520181","2023","1","regular","2023-09-02T19:30:00.000Z","false","true","false","false","15438","3796","Houchens Industries-L. T. Smith Stadium","98","Western Kentucky","Conference USA","fbs","41","","0.43433474880389344","1628","1632","58","South Florida","American Athletic","fbs","24","","0.5656652511961066","1253","1249","8.7474480458","",""
"401525466","2023","1","regular","2023-09-02T20:00:00.000Z","false","true","false","false","32465","1964","Carrier Dome","183","Syracuse","ACC","fbs","65","","0.9989691126834638","1476","1476","2142","Colgate","Patriot","fcs","0","","0.001030887316536222","","","2.5219850252","",""
"401532572","2023","1","regular","2023-09-02T20:00:00.000Z","false","true","false","false","20347","6501","Allegiant Stadium","2439","UNLV","Mountain West","fbs","44","","0.9109065971653778","1350","1350","2803","Bryant","Big South-OVC","fcs","14","","0.08909340283462219","","","4.3866306616","",""
"401550874","2023","1","regular","2023-09-02T20:00:00.000Z","false","true","false","true","","6104","Baker Stadium","2508","Puget Sound","Northwest","iii","42","","","","","2333","Lewis & Clark","Northwest","iii","38","","","","","","",""
"401544144","2023","1","regular","2023-09-02T20:00:00.000Z","false","true","false","false","","6102","Sparks Stadium","2486","Pacific Lutheran","Northwest","iii","14","","","","","29","Redlands","So. Cal.","iii","24","","","","","","",""
"401551509","2023","1","regular","2023-09-02T20:00:00.000Z","false","true","false","false","","5811","William Rolland Stadium","2094","Cal Lutheran","So. Cal.","iii","41","","","","","2588","Southwestern University","Southern Athletic","iii","35","","","","","","",""
"401520164","2023","1","regular","2023-09-02T20:00:00.000Z","false","true","false","false","50041","3693","Davis Wade Stadium","344","Mississippi State","SEC","fbs","48","","0.9975162902253654","1629","1629","2545","Southeastern Louisiana","Southland","fcs","7","","0.002483709774634635","","","3.9533029199","",""
"401558977","2023","1","regular","2023-09-02T20:00:00.000Z","false","true","false","false","","3889","Reinhart Field","2951","SUNY Maritime","NEWMAC","iii","34","","","","","173","Hartwick","Empire 8","iii","11","","","","","","",""
"401553004","2023","1","regular","2023-09-02T20:00:00.000Z","false","true","false","false","","5909","Ortmayer Stadium","2318","La Verne","So. Cal.","iii","21","","","","","2930","Willamette","Northwest","iii","24","","","","","","",""
"401523991","2023","1","regular","2023-09-02T20:00:00.000Z","false","true","false","false","21350","3825","Apogee Stadium","249","North Texas","American Athletic","fbs","21","","0.00334194677667614","1472","1357","25","California","Pac-12","fbs","58","","0.9966580532233239","1437","1552","2.9698155665","",""
"401540369","2023","1","regular","2023-09-02T20:00:00.000Z","false","true","false","false","","3605","Alerus Center","155","North Dakota","MVFC","fcs","55","","0.9989574754125876","","","2181","Drake","Pioneer","fcs","7","","0.0010425245874123856","","","3.8791966988","",""
"401520150","2023","1","regular","2023-09-02T20:00:00.000Z","false","true","true","false","44397","3983","War Memorial Stadium","8","Arkansas","SEC","fbs","56","","0.9988972468930762","1624","1624","2717","Western Carolina","Southern","fcs","13","","0.0011027531069237595","","","2.7199975500","",""
"401549743","2023","1","regular","2023-09-02T21:00:00.000Z","false","true","false","false","","3879","TowneBank Stadium","3112","Christopher Newport","New Jersey","iii","45","","","","","2896","Southern Virginia","USA South","iii","0","","","","","","",""
"401541797","2023","1","regular","2023-09-02T22:00:00.000Z","false","true","false","false","","4430","Mihalik-Thompson Stadium","215","Slippery Rock","Pennsylvania State Athletic","ii","28","","","","","131","Wayne State (MI)","GLIAC","ii","17","","","","","","",""
"401547020","2023","1","regular","2023-09-02T22:00:00.000Z","false","true","false","false","","6553","Helen and Leonard Moretz Stadium","2331","Lenoir-Rhyne","South Atlantic","ii","45","","","","","395","St. Augustine's","CIAA","ii","7","","","","","","",""
"401547031","2023","1","regular","2023-09-02T22:00:00.000Z","false","true","false","false","","3705","Earl Kitchings Stadium","2206","Edward Waters","SIAC","ii","21","","","","","125762","Florida Memorial University","","","38","","","","","","",""
"401540693","2023","1","regular","2023-09-02T22:00:00.000Z","false","true","false","false","","5875","Charlie W. Johnson Stadium","490","Benedict College","SIAC","ii","52","","","","","2551","Shaw","CIAA","ii","0","","","","","","",""
"401544134","2023","1","regular","2023-09-02T22:00:00.000Z","false","true","false","false","","4422","Valhalla Stadium","2757","Berry College","Southern Athletic","iii","67","","","","","2938","Huntingdon","USA South","iii","34","","","","","","",""
"401540027","2023","1","regular","2023-09-02T22:00:00.000Z","false","true","false","false","","3668","Campus Field","2529","Sacred Heart","NEC","fcs","14","","0.0006346842895032978","","","322","Lafayette","Patriot","fcs","19","","0.9993653157104967","","","3.6484300644","",""
"401541023","2023","1","regular","2023-09-02T22:00:00.000Z","false","true","false","false","","3760","Hubert Jack Stadium","209","Lock Haven","Pennsylvania State Athletic","ii","58","","","","","126086","Post University","Independent DII","ii","7","","","","","","",""
"401547013","2023","1","regular","2023-09-02T22:00:00.000Z","false","true","false","false","","6217","W.C. Hawkins Stadium","2019","Allen","SIAC","ii","24","","","","","101784","Erskine","South Atlantic","ii","17","","","","","","",""
"401550046","2023","1","regular","2023-09-02T22:00:00.000Z","false","true","false","false","","5930","Carl W. Burt Memorial Stadium","2362","Manchester","Heartland","iii","0","","","","","75","North Park","CCIW","iii","27","","","","","","",""
"401531836","2023","1","regular","2023-09-02T22:00:00.000Z","false","true","false","false","17803","3608","Paulson Stadium","290","Georgia Southern","Sun Belt","fbs","34","","0.9988370177841117","1418","1418","2643","The Citadel","Southern","fcs","0","","0.0011629822158882863","","","2.5475679572","",""
"401531837","2023","1","regular","2023-09-02T22:00:00.000Z","false","true","false","false","23756","3651","Bridgeforth Stadium","256","James Madison","Sun Belt","fbs","38","","0.9693123027822952","1606","1606","2083","Bucknell","Patriot","fcs","3","","0.030687697217704812","","","4.0024464134","",""
"401550150","2023","1","regular","2023-09-02T22:00:00.000Z","false","true","false","false","","5793","Macholtz Stadium","2023","Anderson (IN)","Heartland","iii","0","","","","","2651","Trine","Michigan","iii","61","","","","","","",""
"401540698","2023","1","regular","2023-09-02T22:00:00.000Z","false","true","false","false","","6040","Key Stadium","2292","Indianapolis","Great Lakes","ii","39","","","","","2273","Hillsdale","Great Midwest Athletic","ii","20","","","","","","",""
"401541885","2023","1","regular","2023-09-02T22:00:00.000Z","false","true","false","false","","3612","Alumni Memorial Stadium (NC)","2940","Livingstone","CIAA","ii","7","","","","","124180","Bluefield","Independent DII","ii","41","","","","","","",""
"401540043","2023","1","regular","2023-09-02T22:00:00.000Z","false","true","false","false","","150","Jack Coffey Field","2230","Fordham","Patriot","fcs","46","","0.9966966909296346","","","2681","Wagner","NEC","fcs","16","","0.0033033090703653567","","","3.8794810111","",""
"401539978","2023","1","regular","2023-09-02T22:00:00.000Z","false","true","false","false","","2068","E. Claiborne Robins Stadium","257","Richmond","CAA","fcs","10","","0.4774046505865969","","","2415","Morgan State","MEAC","fcs","17","","0.522595349413403","","","7.1960503753","",""
"401540565","2023","1","regular","2023-09-02T22:00:00.000Z","false","true","false","false","","4416","Spec Martin Municipal Stadium","56","Stetson","Pioneer","fcs","34","","","","","125730","St. Thomas University (Fl)","","","33","","","","","3.8772639631","",""
"401531838","2023","1","regular","2023-09-02T22:00:00.000Z","false","true","false","false","25101","3775","Joan C. Edwards Stadium","276","Marshall","Sun Belt","fbs","21","","0.9937266966209883","1542","1542","399","Albany","CAA","fcs","17","","0.006273303379011663","","","9.3805121172","",""
"401540115","2023","1","regular","2023-09-02T22:00:00.000Z","false","true","false","true","","4582","Hornet Stadium","2011","Alabama State","SWAC","fcs","14","","0.6506125254331898","","","2582","Southern","SWAC","fcs","10","","0.3493874745668102","","","8.9480521686","",""
"401531418","2023","1","regular","2023-09-02T22:00:00.000Z","false","true","false","false","20893","3715","FAU Stadium","2226","Florida Atlantic","American Athletic","fbs","42","","0.9987531737967843","1424","1424","2405","Monmouth","CAA","fcs","20","","0.0012468262032157007","","","4.1189513346","",""
"401531402","2023","1","regular","2023-09-02T22:00:00.000Z","false","true","false","false","15622","4418","Jerry Richardson Stadium","2429","Charlotte","American Athletic","fbs","24","","0.9979829331702108","1220","1220","2569","South Carolina State","MEAC","fcs","3","","0.0020170668297891936","","","6.3462804104","",""
"401520154","2023","1","regular","2023-09-02T22:00:00.000Z","false","true","false","false","92746","3917","Sanford Stadium","61","Georgia","SEC","fbs","48","","0.9988458144967923","2033","2033","2630","UT Martin","Big South-OVC","fcs","7","","0.001154185503207672","","","3.7616657728","",""
"401520153","2023","1","regular","2023-09-02T22:30:00.000Z","false","true","false","false","16878","218","FIU Stadium","2229","Florida International","Conference USA","fbs","14","","0.7558793922760062","1083","1083","311","Maine","CAA","fcs","12","","0.2441206077239938","","","9.8007531469","",""
"401523996","2023","1","regular","2023-09-02T22:30:00.000Z","false","true","false","false","62916","477","Los Angeles Memorial Coliseum","30","USC","Pac-12","fbs","66","","0.9989598490882878","1713","1817","2440","Nevada","Mountain West","fbs","14","","0.0010401509117121677","1324","1220","2.8434830947","",""
"401541082","2023","1","regular","2023-09-02T23:00:00.000Z","false","true","false","false","","6111","Cook Stadium","86","Rose-Hulman","Heartland","iii","21","","","","","83","DePauw","North Coast","iii","33","","","","","","",""
"401550184","2023","1","regular","2023-09-02T23:00:00.000Z","false","true","false","false","","5928","Macalester Stadium","2359","Macalester","Minnesota","iii","44","","","","","2399","Minnesota-Morris","Upper Midwest","iii","30","","","","","","",""
"401549705","2023","1","regular","2023-09-02T23:00:00.000Z","false","true","false","false","","6033","Carl Smith Stadium","2842","UVA-Wise","South Atlantic","ii","48","","","","","2841","Union College","","","0","","","","","","",""
"401540173","2023","1","regular","2023-09-02T23:00:00.000Z","false","true","false","false","","3913","Saluki Stadium","79","Southern Illinois","MVFC","fcs","49","","0.998953123480044","","","2046","Austin Peay","UAC","fcs","23","","0.0010468765199560526","","","2.6860052581","",""
"401550216","2023","1","regular","2023-09-02T23:00:00.000Z","false","true","false","false","","5841","Pete FioRito Stadium at McKinzie Field","101","Eureka College","NACC","iii","41","","","","","255","Knox College","Midwest","iii","16","","","","","","",""
"401540354","2023","1","regular","2023-09-02T23:00:00.000Z","false","true","false","false","","4424","Husky Stadium","2277","Houston Christian","Southland","fcs","66","","0.9989683740302532","","","124386","Arkansas Baptist","","","0","","0.0010316259697468189","","","1.9306228998","",""
"401541864","2023","1","regular","2023-09-02T23:00:00.000Z","false","true","false","false","","4851","Bazemore-Hyder Stadium","2673","Valdosta State","Gulf South","ii","63","","","","","3179","Point University","","","10","","","","","","",""
"401549666","2023","1","regular","2023-09-02T23:00:00.000Z","false","true","false","false","","5913","Warrior Field at Raabe Stadium","2741","Wisconsin Lutheran","NACC","iii","0","","","","","262","Lake Forest","Midwest","iii","24","","","","","","",""
"401531840","2023","1","regular","2023-09-02T23:00:00.000Z","false","true","false","false","30335","3815","M. M. Roberts Stadium","2572","Southern Mississippi","Sun Belt","fbs","40","","0.9974291178424662","1370","1370","2016","Alcorn State","SWAC","fcs","14","","0.0025708821575337604","","","3.1425359864","",""
"401547078","2023","1","regular","2023-09-02T23:00:00.000Z","false","true","true","false","","","","267","Southeastern University","","","20","","","","","2542","Savannah State","SIAC","ii","23","","","","","","",""
"401547114","2023","1","regular","2023-09-02T23:00:00.000Z","false","true","false","false","","5921","Rock Bowl","263","Loras College","American Rivers","iii","","","","","","16111","Benedictine College","","","","","","","","","",""
"401551481","2023","1","regular","2023-09-02T23:00:00.000Z","false","true","true","false","","","","2824","OK Panhandle St","Independent DII","ii","7","","","","","2586","Southwest Baptist","Great Lakes","ii","65","","","","","","",""
