t,stim,y0,y1,y2,y3
43.195993294999994,-0.48,0,0,1,0
43.204333899999995,-0.48,0,0,1,1
43.212674504999995,0.48,0,0,0,0
43.221015109999996,-0.48,0,0,0,0
43.229355715,0.48,1,1,0,0
43.23769632,0.48,0,0,0,0
43.246036925,-0.48,0,0,0,0
43.25437753,0.48,0,0,0,0
43.26271813499999,0.48,0,0,1,1
43.271058739999994,0.48,0,0,1,1
43.279399344999995,-0.48,0,0,0,0
43.287739949999995,-0.48,0,0,1,1
43.296080554999996,-0.48,0,0,1,1
43.30442116,0.48,1,0,0,0
43.312761765,0.48,1,1,0,0
43.32110237,0.48,0,0,0,0
43.329442975,0.48,0,0,0,0
43.33778357999999,0.48,0,0,0,1
43.346124184999994,-0.48,0,0,1,1
43.354464789999994,0.48,0,0,1,1
43.362805394999995,0.48,0,0,0,0
43.371145999999996,-0.48,0,0,0,0
43.379486605,-0.48,0,0,0,0
43.38782721,0.48,0,0,0,0
43.396167815,0.48,1,0,0,0
43.40450842,0.48,0,1,0,0
43.41284902499999,0.48,0,0,0,0
43.42118962999999,-0.48,0,0,0,0
43.429530234999994,-0.48,0,0,1,1
43.437870839999995,-0.48,0,0,1,0
43.446211444999996,-0.48,1,1,0,0
43.45455205,0.48,1,0,0,0
43.462892655,0.48,1,0,0,0
43.47123326,0.48,0,0,0,0
43.479573865,0.48,0,0,0,0
43.48791446999999,0.48,0,0,0,1
43.49625507499999,0.48,0,0,1,1
43.504595679999994,0.48,0,0,1,1
43.512936284999995,-0.48,0,0,1,0
43.521276889999996,-0.48,0,0,1,0
43.529617495,-0.48,0,0,1,0
43.5379581,-0.48,1,0,0,0
43.546298705,0.48,0,0,0,0
43.55463931,-0.48,1,0,0,0
43.56297991499999,0.48,0,0,0,0
43.57132051999999,0.48,0,0,0,0
43.579661124999994,0.48,0,0,0,0
43.588001729999995,-0.48,0,0,0,0
43.596342334999996,0.48,0,0,1,1
43.60468294,-0.48,0,0,1,1
43.613023545,-0.48,0,0,1,0
43.62136415,-0.48,0,0,0,0
43.629704755,0.48,0,1,0,0
43.63804535999999,-0.48,1,1,0,0
43.64638596499999,-0.48,1,0,0,0
43.654726569999994,-0.48,0,0,0,0
43.663067174999995,-0.48,1,0,0,0
43.671407779999996,0.48,0,1,0,0
43.679748384999996,-0.48,0,0,0,0
43.68808899,0.48,0,0,0,0
43.696429595,-0.48,0,0,0,0
43.7047702,-0.48,0,0,0,0
43.71311080499999,-0.48,0,0,1,0
43.72145140999999,0.48,0,0,0,1
43.729792014999994,-0.48,1,1,0,0
43.738132619999995,0.48,0,0,0,0
43.746473224999995,0.48,0,0,0,0
43.754813829999996,0.48,0,0,0,0
43.763154435,-0.48,0,0,1,0
43.77149504,-0.48,0,0,1,1
43.779835645,-0.48,0,0,1,1
43.78817624999999,0.48,0,0,0,0
43.79651685499999,0.48,1,1,0,0
43.804857459999994,-0.48,0,0,0,0
43.813198064999995,-0.48,0,0,0,0
43.821538669999995,-0.48,0,0,0,1
43.829879274999996,0.48,0,0,1,1
43.83821988,-0.48,1,1,0,0
43.846560485,-0.48,0,0,0,0
43.85490109,0.48,0,0,0,0
43.863241695,-0.48,1,0,0,0
43.87158229999999,0.48,1,1,0,0
43.879922904999994,-0.48,0,0,0,0
43.888263509999994,0.48,0,0,0,0
43.896604114999995,0.48,0,0,0,0
43.904944719999996,0.48,0,0,1,0
43.913285325,0.48,0,0,1,0
43.92162593,-0.48,0,0,1,1
43.929966535,0.48,0,0,1,1
43.93830714,0.48,0,0,1,0
43.94664774499999,-0.48,0,0,0,0
43.954988349999994,0.48,0,0,0,0
43.963328954999994,-0.48,0,0,0,0
43.971669559999995,-0.48,0,0,0,0
43.980010164999996,0.48,0,0,0,0
43.98835077,-0.48,1,1,0,0
43.996691375,-0.48,0,0,0,0
44.00503198,-0.48,1,0,0,0
44.013372585,-0.48,1,1,0,0
44.02171318999999,0.48,1,0,0,0
44.03005379499999,0.48,0,0,0,0
44.038394399999994,0.48,0,0,0,0
44.046735004999995,-0.48,0,0,0,0
44.055075609999996,0.48,0,0,1,1
44.063416215,-0.48,0,0,1,1
44.07175682,0.48,0,0,1,0
44.080097425,0.48,0,0,0,0
44.08843803,-0.48,0,0,0,0
44.09677863499999,-0.48,0,0,0,0
44.10511923999999,0.48,0,0,1,0
44.113459844999994,0.48,0,0,0,0
44.121800449999995,-0.48,0,0,0,0
44.130141054999996,-0.48,0,0,0,0
44.13848166,-0.48,0,0,0,0
44.146822265,0.48,1,0,0,1
44.15516287,0.48,1,1,0,0
44.163503475,0.48,0,0,0,0
44.17184407999999,-0.48,0,0,0,0
44.18018468499999,0.48,0,0,1,1
44.188525289999994,-0.48,0,0,1,1
44.196865894999995,-0.48,0,0,1,0
44.205206499999996,-0.48,0,0,0,0
44.213547104999996,0.48,1,1,0,0
44.22188771,-0.48,0,0,0,0
44.230228315,-0.48,0,0,0,0
44.23856892,0.48,0,0,0,0
44.24690952499999,-0.48,0,0,0,0
44.25525012999999,0.48,1,1,0,0
44.263590734999994,-0.48,0,0,0,0
44.271931339999995,-0.48,0,0,0,0
44.280271944999996,-0.48,0,0,0,0
44.288612549999996,0.48,0,0,0,0
44.296953155,0.48,1,1,1,0
44.30529376,-0.48,0,0,0,0
44.313634365,0.48,0,0,0,0
44.32197496999999,-0.48,0,0,1,1
44.33031557499999,0.48,0,0,1,1
44.338656179999994,0.48,0,0,1,0
44.346996784999995,-0.48,0,0,0,0
44.355337389999995,0.48,0,0,0,0
44.363677994999996,-0.48,0,0,1,1
44.3720186,-0.48,0,0,0,1
44.380359205,-0.48,0,0,0,0
44.38869981,-0.48,1,1,0,0
44.39704041499999,0.48,1,1,0,0
44.40538101999999,-0.48,1,1,0,0
44.413721624999994,-0.48,0,0,0,0
44.422062229999995,0.48,0,0,0,0
44.430402834999995,-0.48,1,0,0,0
44.438743439999996,0.48,1,0,0,0
44.447084045,0.48,0,0,0,0
44.45542465,0.48,0,0,0,0
44.463765255,-0.48,0,0,1,1
44.47210586,0.48,0,0,1,1
44.48044646499999,0.48,0,0,1,1
44.488787069999994,-0.48,0,0,0,0
44.497127674999994,0.48,0,0,0,0
44.505468279999995,-0.48,0,0,1,0
44.513808884999996,-0.48,0,0,0,0
44.52214949,-0.48,0,0,0,0
44.530490095,-0.48,1,1,0,0
44.5388307,-0.48,1,1,0,0
44.547171305,0.48,1,1,0,0
44.55551190999999,0.48,0,0,0,0
44.563852514999994,0.48,0,0,0,0
44.572193119999994,0.48,0,0,0,0
44.580533724999995,-0.48,0,0,0,1
44.588874329999996,-0.48,0,0,1,1
44.597214935,-0.48,0,0,1,1
44.60555554,-0.48,0,0,0,0
44.613896145,0.48,1,1,0,0
44.62223675,0.48,0,0,0,0
44.63057735499999,0.48,0,0,0,0
44.63891795999999,-0.48,0,0,0,0
44.647258564999994,-0.48,0,0,1,1
44.655599169999995,0.48,0,0,1,1
44.663939774999996,0.48,0,0,0,0
44.67228038,-0.48,0,0,0,0
44.680620985,0.48,0,0,0,0
44.68896159,-0.48,0,0,1,0
44.697302195,-0.48,0,0,0,1
44.70564279999999,-0.48,0,0,0,0
44.71398340499999,-0.48,1,0,0,0
44.722324009999994,0.48,1,1,0,0
44.730664614999995,0.48,1,0,0,0
44.739005219999996,0.48,0,0,0,0
44.747345825,-0.48,0,0,0,0
44.75568643,0.48,0,0,1,1
44.764027035,0.48,0,0,1,1
44.77236764,-0.48,0,0,1,0
44.78070824499999,-0.48,0,0,0,0
44.78904884999999,0.48,0,0,1,0
44.797389454999994,-0.48,0,0,0,0
44.805730059999995,-0.48,0,0,0,0
44.814070664999996,-0.48,0,0,0,0
44.822411269999996,0.48,1,0,0,0
44.830751875,0.48,0,1,0,0
44.83909248,-0.48,1,0,0,0
44.847433085,0.48,0,0,0,0
44.85577368999999,-0.48,0,0,0,1
44.86411429499999,-0.48,0,0,1,1
44.872454899999994,-0.48,0,0,0,0
44.880795504999995,-0.48,0,0,0,0
44.889136109999995,0.48,1,1,0,0
44.897476714999996,0.48,1,0,0,0
44.90581732,0.48,0,0,0,0
44.914157925,0.48,0,0,0,0
44.92249853,0.48,0,0,1,1
44.93083913499999,0.48,0,0,1,1
44.93917973999999,0.48,0,0,1,1
44.947520344999994,-0.48,0,0,0,0
44.955860949999995,0.48,0,0,1,0
44.964201554999995,-0.48,0,0,0,0
44.972542159999996,-0.48,0,0,0,0
44.980882765,0.48,0,0,0,0
44.98922337,0.48,1,1,0,0
44.997563975,0.48,0,0,0,0
45.00590457999999,0.48,0,0,0,0
45.01424518499999,-0.48,0,0,0,1
45.022585789999994,-0.48,0,0,1,1
45.030926394999994,-0.48,0,0,0,0
45.039266999999995,-0.48,1,1,0,0
45.047607604999996,-0.48,1,1,0,0
45.05594821,0.48,1,0,0,0
45.064288815,0.48,0,0,0,0
45.07262942,0.48,1,0,0,0
45.080970025,0.48,0,0,0,0
45.08931062999999,0.48,0,0,0,1
45.097651234999994,0.48,0,0,1,1
45.105991839999994,-0.48,0,0,1,1
45.114332444999995,-0.48,0,0,1,0
45.122673049999996,0.48,0,0,1,0
45.131013655,0.48,0,0,0,0
45.13935426,0.48,0,1,0,0
45.147694865,-0.48,0,0,0,0
45.15603547,-0.48,0,0,0,0
45.16437607499999,-0.48,0,0,1,1
45.17271667999999,-0.48,1,1,0,0
45.181057284999994,-0.48,1,0,0,0
45.189397889999995,-0.48,1,1,0,0
45.197738494999996,-0.48,1,0,0,0
45.2060791,-0.48,0,1,0,0
45.214419705,0.48,1,0,0,0
45.22276031,-0.48,0,0,1,0
45.231100915,0.48,0,0,0,0
45.23944151999999,-0.48,0,0,0,0
45.24778212499999,-0.48,0,0,0,0
45.256122729999994,0.48,0,0,1,0
45.264463334999995,-0.48,0,0,0,0
45.272803939999996,0.48,0,0,0,0
45.281144545,-0.48,0,0,0,0
45.28948515,0.48,0,0,0,0
45.297825755,-0.48,0,0,1,0
45.30616636,-0.48,0,0,1,0
45.31450696499999,-0.48,0,0,0,0
45.32284756999999,0.48,0,0,0,0
45.331188174999994,0.48,1,1,0,0
45.339528779999995,-0.48,0,0,0,0
45.347869384999996,0.48,0,0,0,0
45.356209989999996,0.48,0,0,0,1
45.364550595,0.48,0,0,1,1
45.3728912,-0.48,0,0,1,0
45.381231805,-0.48,0,0,1,1
45.38957240999999,-0.48,0,0,0,1
45.39791301499999,0.48,0,0,0,0
45.406253619999994,-0.48,1,1,0,0
45.414594224999995,0.48,0,0,0,0
45.422934829999996,-0.48,0,0,0,0
45.431275434999996,0.48,0,0,0,0
45.43961604,-0.48,0,0,0,0
45.447956645,-0.48,0,0,0,0
45.45629725,0.48,0,0,0,0
45.46463785499999,-0.48,0,0,0,0
45.47297845999999,-0.48,1,1,0,0
45.481319064999994,-0.48,0,0,0,0
45.489659669999995,0.48,0,1,0,0
45.498000274999995,-0.48,1,1,0,0
45.506340879999996,0.48,0,0,0,0
45.514681485,0.48,0,0,0,0
45.52302209,0.48,0,0,0,0
45.531362695,-0.48,0,0,1,0
45.53970329999999,-0.48,0,0,1,1
45.54804390499999,-0.48,0,0,1,1
45.556384509999994,-0.48,0,0,0,0
45.564725114999995,-0.48,1,1,0,0
45.573065719999995,0.48,1,0,0,0
45.581406324999996,0.48,1,1,0,0
45.58974693,-0.48,0,0,0,0
45.598087535,0.48,0,0,0,0
45.60642814,-0.48,0,0,0,1
45.61476874499999,0.48,0,0,1,1
45.62310934999999,-0.48,0,0,1,0
45.631449954999994,-0.48,0,0,0,0
45.639790559999994,-0.48,0,0,0,0
45.648131164999995,-0.48,0,0,0,0
45.656471769999996,0.48,1,1,0,0
45.664812375,0.48,1,0,0,0
45.67315298,-0.48,0,0,0,0
45.681493585,0.48,0,0,0,0
45.68983419,-0.48,0,0,1,1
45.69817479499999,-0.48,0,0,1,1
45.706515399999994,0.48,0,0,1,0
45.714856004999994,0.48,0,0,0,0
45.723196609999995,-0.48,0,0,0,0
45.731537214999996,-0.48,0,0,0,0
45.73987782,0.48,0,0,1,0
45.748218425,0.48,0,0,1,1
45.75655903,-0.48,0,1,0,0
45.764899635,0.48,0,0,0,0
45.77324023999999,0.48,0,0,0,1
45.78158084499999,0.48,0,0,1,1
45.789921449999994,-0.48,0,0,0,1
45.798262054999995,0.48,0,0,1,1
45.806602659999996,0.48,0,0,1,1
45.814943265,0.48,0,0,0,0
45.82328387,0.48,0,0,0,0
45.831624475,0.48,0,0,1,0
45.83996508,0.48,0,0,1,1
45.84830568499999,0.48,0,0,0,0
45.85664628999999,0.48,0,0,0,0
45.864986894999994,0.48,0,0,0,0
45.873327499999995,-0.48,0,0,1,0
45.881668104999996,0.48,0,0,0,0
45.89000871,-0.48,0,0,0,0
45.898349315,0.48,1,0,0,0
45.90668992,0.48,0,1,0,0
45.915030525,-0.48,1,0,0,0
45.92337112999999,0.48,0,0,0,0
45.93171173499999,-0.48,0,0,0,0
45.940052339999994,-0.48,0,0,0,0
45.948392944999995,0.48,1,1,0,0
45.956733549999996,0.48,0,1,0,0
45.965074154999996,-0.48,0,0,0,0
45.97341476,0.48,0,0,0,0
45.981755365,0.48,0,0,0,0
45.99009597,-0.48,0,0,0,0
45.99843657499999,0.48,0,0,0,0
46.00677717999999,0.48,0,0,0,0
46.015117784999994,0.48,0,0,1,0
46.023458389999995,-0.48,0,0,0,0
46.031798994999996,0.48,0,0,1,0
46.040139599999996,-0.48,0,0,1,1
46.048480205,0.48,0,0,1,1
46.05682081,-0.48,0,0,0,0
46.065161415,-0.48,0,0,0,0
46.07350201999999,-0.48,0,0,0,0
46.08184262499999,0.48,1,1,0,0
46.090183229999994,-0.48,1,1,0,0
46.098523834999995,-0.48,0,0,0,0
46.106864439999995,-0.48,0,0,0,0
46.115205044999996,-0.48,1,1,0,0
46.12354565,0.48,0,0,0,0
46.131886255,0.48,1,1,0,0
46.14022686,0.48,0,0,0,0
46.14856746499999,-0.48,0,0,0,0
46.15690806999999,0.48,0,0,1,1
46.165248674999994,-0.48,0,0,1,1
46.173589279999995,-0.48,0,0,1,1
46.181929884999995,-0.48,0,0,0,0
46.190270489999996,0.48,0,1,0,0
46.198611095,-0.48,1,0,0,0
46.2069517,-0.48,0,0,0,0
46.215292305,0.48,0,0,0,0
46.22363290999999,0.48,0,0,0,0
46.23197351499999,-0.48,0,1,0,0
46.240314119999994,0.48,0,0,0,0
46.248654724999994,-0.48,0,0,1,0
46.256995329999995,-0.48,0,0,1,1
46.265335934999996,-0.48,0,0,0,0
46.27367654,0.48,0,1,1,0
46.282017145,0.48,1,1,0,0
46.29035775,0.48,0,0,0,0
46.298698355,0.48,0,0,0,0
46.30703895999999,0.48,0,0,1,1
46.31537956499999,0.48,0,0,1,1
46.323720169999994,0.48,0,0,1,1
46.332060774999995,0.48,0,0,1,0
46.340401379999996,-0.48,0,0,1,0
46.348741985,-0.48,0,0,1,0
46.35708259,0.48,0,0,0,0
46.365423195,-0.48,1,1,0,0
46.3737638,0.48,0,0,0,0
46.38210440499999,0.48,0,0,0,0
46.39044500999999,-0.48,1,0,0,0
46.398785614999994,0.48,0,0,0,0
46.407126219999995,0.48,0,0,0,0
46.415466824999996,-0.48,0,0,0,0
46.42380743,-0.48,0,0,0,0
46.432148035,0.48,0,0,0,0
46.44048864,0.48,0,1,0,0
46.448829245,-0.48,1,1,0,0
46.45716984999999,0.48,0,0,0,0
46.46551045499999,-0.48,0,0,0,0
46.473851059999994,0.48,0,0,1,1
46.482191664999995,0.48,0,0,1,0
46.490532269999996,0.48,0,0,0,0
46.498872874999996,0.48,0,0,0,0
46.50721348,-0.48,0,0,1,0
46.515554085,0.48,0,0,1,1
46.52389469,0.48,0,0,1,1
46.53223529499999,0.48,0,0,0,0
46.54057589999999,-0.48,0,0,0,0
46.548916504999994,-0.48,0,0,0,0
46.557257109999995,-0.48,0,0,1,1
46.565597714999996,-0.48,1,1,0,0
46.573938319999996,-0.48,0,0,0,0
46.582278925,-0.48,0,0,0,0
46.59061953,0.48,1,0,0,0
46.598960135,-0.48,1,0,0,0
46.60730073999999,-0.48,0,0,0,0
46.61564134499999,-0.48,0,0,0,0
46.623981949999994,0.48,1,1,0,0
46.632322554999995,-0.48,0,0,1,0
46.640663159999995,0.48,0,0,0,0
46.649003764999996,0.48,0,0,0,0
46.65734437,-0.48,0,0,0,0
46.665684975,-0.48,0,0,1,1
46.67402558,0.48,0,0,1,1
46.68236618499999,-0.48,0,0,1,0
46.69070678999999,0.48,0,0,0,0
46.699047394999994,-0.48,0,0,0,0
46.707387999999995,0.48,0,0,0,0
46.715728604999995,-0.48,0,0,0,0
46.724069209999996,0.48,0,0,0,0
46.732409815,0.48,0,0,0,0
46.74075042,0.48,0,0,0,0
46.749091025,-0.48,0,0,0,0
46.75743162999999,-0.48,0,0,1,1
46.76577223499999,0.48,0,0,1,1
46.774112839999994,-0.48,1,0,1,0
46.782453444999994,0.48,1,1,0,0
46.790794049999995,-0.48,0,0,0,0
46.799134654999996,-0.48,0,0,0,0
46.80747526,-0.48,0,0,0,0
46.815815865,0.48,1,1,0,0
46.82415647,0.48,0,0,0,0
46.83249707499999,0.48,0,0,0,0
46.84083767999999,0.48,0,0,0,0
46.849178284999994,0.48,0,0,0,1
46.857518889999994,0.48,0,0,1,1
46.865859494999995,0.48,0,0,1,1
46.874200099999996,0.48,0,0,1,0
46.882540705,0.48,0,0,0,0
46.89088131,0.48,0,0,1,0
46.899221915,0.48,0,0,1,1
46.90756252,-0.48,0,0,0,0
46.91590312499999,0.48,0,0,0,1
46.92424372999999,0.48,0,0,0,0
46.932584334999994,0.48,0,0,0,0
46.940924939999995,-0.48,0,0,0,0
46.949265544999996,0.48,0,0,0,1
46.95760615,0.48,0,0,0,1
46.965946755,0.48,0,0,0,0
46.97428736,-0.48,0,0,0,0
46.982627965,0.48,0,0,0,0
46.99096856999999,0.48,0,0,0,1
46.99930917499999,-0.48,0,1,0,0
47.007649779999994,0.48,0,0,0,0
47.015990384999995,-0.48,0,0,0,0
47.024330989999996,0.48,1,0,0,0
47.032671595,0.48,0,0,0,0
47.0410122,0.48,0,1,0,0
47.049352805,-0.48,0,0,0,0
47.05769341,0.48,0,0,1,1
47.06603401499999,0.48,0,0,1,1
47.07437461999999,0.48,0,0,1,0
47.082715224999994,0.48,0,0,0,0
47.091055829999995,-0.48,0,0,1,0
47.099396434999996,0.48,0,0,0,1
47.107737039999996,0.48,0,0,0,1
47.116077645,-0.48,0,0,0,0
47.12441825,0.48,0,0,0,0
47.132758855,-0.48,0,0,0,0
47.14109945999999,-0.48,0,0,0,0
47.14944006499999,-0.48,1,1,0,0
47.157780669999994,0.48,1,1,0,0
47.166121274999995,0.48,1,0,0,0
47.174461879999996,-0.48,0,0,0,0
47.182802484999996,0.48,0,0,0,0
47.19114309,-0.48,0,0,0,0
47.199483695,-0.48,0,0,0,0
47.2078243,-0.48,0,0,0,0
47.21616490499999,0.48,1,0,0,0
47.22450550999999,0.48,1,0,0,0
47.232846114999994,0.48,0,0,0,0
47.241186719999995,-0.48,0,0,0,0
47.249527324999995,0.48,0,0,1,1
47.257867929999996,-0.48,0,0,1,1
47.266208535,0.48,0,0,1,0
47.27454914,0.48,0,0,0,0
47.282889745,0.48,0,0,0,0
47.29123034999999,0.48,0,0,0,0
47.29957095499999,0.48,0,0,1,1
47.307911559999994,-0.48,0,0,1,1
47.316252164999995,-0.48,0,0,1,1
47.324592769999995,0.48,0,0,1,0
47.332933374999996,0.48,1,1,0,0
47.34127398,-0.48,0,0,0,0
47.349614585,0.48,0,0,0,0
47.35795519,-0.48,0,0,0,0
47.36629579499999,-0.48,0,0,0,0
47.37463639999999,-0.48,1,1,0,0
47.382977004999994,0.48,1,0,0,0
47.391317609999994,-0.48,1,0,0,0
47.399658214999995,-0.48,0,0,0,0
47.407998819999996,-0.48,0,0,0,0
47.416339425,-0.48,1,0,0,0
47.42468003,0.48,0,0,0,0
47.433020635,0.48,0,0,0,0
47.44136123999999,-0.48,0,0,0,0
47.44970184499999,-0.48,0,0,0,0
47.45804244999999,0.48,0,0,1,1
47.466383054999994,0.48,0,0,1,1
47.474723659999995,-0.48,0,0,1,0
47.483064264999996,0.48,0,0,0,0
47.49140487,-0.48,0,0,1,0
47.499745475,-0.48,0,0,1,1
47.50808608,0.48,0,0,0,0
47.51642668499999,0.48,0,0,0,0
47.52476728999999,0.48,1,1,0,0
47.53310789499999,0.48,0,0,0,0
47.541448499999994,0.48,0,0,1,1
47.549789104999995,0.48,0,0,1,1
47.558129709999996,-0.48,0,0,1,1
47.566470315,-0.48,0,0,1,0
47.57481092,-0.48,0,0,0,0
47.583151525,0.48,1,1,0,0
47.59149213,-0.48,1,0,0,0
47.59983273499999,0.48,1,1,0,0
47.60817333999999,0.48,0,0,0,0
47.616513944999994,-0.48,0,0,0,0
47.624854549999995,-0.48,0,0,0,0
47.633195154999996,-0.48,0,0,0,1
47.64153576,0.48,0,1,0,0
47.649876365,0.48,1,0,0,0
47.65821697,0.48,0,0,0,0
47.666557575,-0.48,0,0,0,0
47.67489817999999,0.48,0,0,1,1
47.68323878499999,-0.48,0,0,1,1
47.691579389999994,-0.48,0,0,1,0
47.699919994999995,-0.48,0,0,0,0
47.708260599999996,-0.48,0,0,0,0
47.716601204999996,-0.48,1,1,0,0
47.72494181,-0.48,1,0,0,0
47.733282415,0.48,1,0,0,0
47.74162302,0.48,0,1,0,0
47.74996362499999,0.48,0,0,0,0
47.75830422999999,-0.48,0,0,0,0
47.766644834999994,0.48,0,0,1,1
47.774985439999995,0.48,0,0,1,1
47.783326044999995,-0.48,0,0,1,0
47.791666649999996,0.48,0,0,0,0
47.800007255,-0.48,0,0,0,0
47.80834786,0.48,0,0,1,0
47.816688465,0.48,0,0,0,0
47.82502906999999,0.48,0,0,0,0
47.83336967499999,0.48,0,0,0,0
47.841710279999994,-0.48,0,0,1,1
47.850050884999995,0.48,0,0,1,1
47.858391489999995,-0.48,0,0,1,1
47.866732094999996,-0.48,0,0,0,0
47.8750727,0.48,0,1,0,0
47.883413305,-0.48,1,1,0,0
47.89175391,0.48,0,0,0,0
47.90009451499999,0.48,0,0,0,0
47.90843511999999,0.48,0,0,0,0
47.916775724999994,-0.48,0,0,0,0
47.925116329999994,0.48,0,0,0,1
47.933456934999995,-0.48,0,0,1,1
47.941797539999996,0.48,0,0,0,0
47.950138145,-0.48,0,0,0,0
47.95847875,-0.48,0,0,0,0
47.966819355,-0.48,0,0,0,0
47.97515995999999,-0.48,1,1,0,0
47.98350056499999,-0.48,1,0,0,0
47.991841169999994,0.48,0,1,0,0
48.000181774999994,0.48,0,0,0,0
48.008522379999995,0.48,0,0,0,0
48.016862984999996,0.48,0,0,0,0
48.02520359,0.48,0,0,1,1
48.033544195,-0.48,0,0,1,1
48.0418848,-0.48,0,0,1,1
48.05022540499999,0.48,0,0,0,0
48.05856600999999,0.48,1,1,0,0
48.06690661499999,-0.48,0,1,0,0
48.075247219999994,-0.48,0,0,0,0
48.083587824999995,0.48,0,0,0,0
48.091928429999996,0.48,0,0,0,0
48.100269035,-0.48,1,1,0,0
48.10860964,-0.48,0,0,0,0
48.116950245,-0.48,0,0,0,0
48.12529084999999,-0.48,1,1,0,1
48.13363145499999,-0.48,1,1,0,0
48.14197205999999,-0.48,0,0,0,0
48.150312664999994,0.48,0,0,0,0
48.158653269999995,-0.48,1,1,0,0
48.166993874999996,0.48,0,0,0,0
48.17533448,0.48,0,0,0,0
48.183675085,-0.48,0,0,0,0
48.19201569,-0.48,0,0,1,1
48.200356295,-0.48,0,0,1,1
48.20869689999999,0.48,0,0,1,0
48.21703750499999,-0.48,0,1,0,0
48.225378109999994,0.48,0,0,0,0
48.233718714999995,-0.48,0,0,0,0
48.242059319999996,-0.48,0,0,0,0
48.250399924999996,0.48,0,0,0,0
48.25874053,0.48,0,0,0,0
48.267081135,-0.48,0,0,0,0
48.27542174,-0.48,0,0,0,0
48.28376234499999,-0.48,0,0,1,1
48.29210294999999,-0.48,0,0,1,1
48.300443554999994,0.48,1,1,0,0
48.308784159999995,0.48,1,0,0,0
48.317124764999996,-0.48,0,0,0,0
48.325465369999996,0.48,0,0,0,0
48.333805975,0.48,0,0,1,1
48.34214658,0.48,0,0,1,0
48.350487185,0.48,0,0,1,0
48.35882778999999,-0.48,0,0,1,0
48.36716839499999,0.48,0,0,1,1
48.375508999999994,0.48,0,0,1,0
48.383849604999995,-0.48,0,0,0,0
48.392190209999995,0.48,0,0,0,0
48.400530814999996,0.48,0,0,0,0
48.40887142,-0.48,0,0,0,0
48.417212025,0.48,0,0,0,0
48.42555263,0.48,0,0,0,0
48.43389323499999,-0.48,0,0,0,0
48.44223383999999,0.48,0,0,0,0
48.450574444999994,0.48,0,0,0,0
48.458915049999995,0.48,0,0,0,0
48.467255654999995,-0.48,0,0,0,0
48.475596259999996,-0.48,0,0,0,0
48.483936865,-0.48,0,0,1,1
48.49227747,-0.48,1,1,1,0
48.500618075,0.48,1,0,0,0
48.50895867999999,-0.48,1,0,0,0
48.51729928499999,-0.48,0,0,0,0
48.525639889999994,0.48,0,0,0,0
48.533980494999994,-0.48,1,1,0,0
48.542321099999995,-0.48,0,0,0,0
48.550661704999996,-0.48,0,0,0,0
48.55900231,-0.48,0,0,0,0
48.567342915,-0.48,1,1,0,0
48.57568352,-0.48,0,0,0,0
48.58402412499999,-0.48,0,0,1,0
48.59236472999999,-0.48,1,0,0,0
48.600705334999994,0.48,1,1,0,0
48.609045939999994,0.48,0,0,0,0
48.617386544999995,-0.48,0,0,0,0
48.625727149999996,-0.48,0,0,0,0
48.634067755,0.48,0,0,1,1
48.64240836,0.48,0,0,1,1
48.650748965,0.48,0,0,1,0
48.65908956999999,-0.48,0,0,1,0
48.66743017499999,0.48,0,0,1,1
48.67577077999999,-0.48,0,0,1,1
48.684111384999994,0.48,0,0,0,1
48.692451989999995,0.48,0,0,0,0
48.700792594999996,0.48,0,0,0,0
48.7091332,0.48,0,0,0,0
48.717473805,0.48,0,0,0,1
48.72581441,-0.48,0,0,1,1
48.73415501499999,-0.48,0,0,1,1
48.74249561999999,-0.48,0,0,0,0
48.75083622499999,0.48,1,1,0,0
48.759176829999994,0.48,1,0,0,0
48.767517434999995,0.48,0,0,0,0
48.775858039999996,0.48,0,0,0,0
48.784198645,0.48,0,0,0,1
48.79253925,-0.48,0,0,1,1
48.800879855,0.48,0,0,1,1
48.80922046,-0.48,0,0,1,0
48.81756106499999,0.48,0,0,0,0
48.82590166999999,-0.48,0,0,0,0
48.834242274999994,0.48,0,0,0,0
48.842582879999995,0.48,0,0,0,0
48.850923484999996,-0.48,0,1,0,0
48.859264089999996,0.48,0,0,0,0
48.867604695,0.48,0,0,0,0
48.8759453,-0.48,0,0,0,0
48.884285905,-0.48,0,0,0,0
48.89262650999999,0.48,0,0,0,0
48.90096711499999,0.48,0,1,1,0
48.909307719999994,-0.48,1,0,0,0
48.917648324999995,-0.48,0,0,0,0
48.925988929999995,0.48,0,0,0,0
48.934329534999996,0.48,0,1,0,0
48.94267014,0.48,1,1,0,0
48.951010745,-0.48,0,0,0,0
48.95935135,-0.48,0,0,1,1
48.96769195499999,-0.48,0,0,1,1
48.97603255999999,0.48,1,0,0,0
48.984373164999994,-0.48,1,0,0,0
48.992713769999995,0.48,0,0,0,0
49.001054374999995,0.48,0,0,0,0
49.009394979999996,0.48,0,0,0,0
49.017735585,-0.48,0,0,0,0
49.02607619,0.48,0,0,1,1
49.034416795,0.48,0,0,1,1
49.04275739999999,-0.48,0,0,1,0
49.05109800499999,-0.48,0,0,0,0
49.059438609999994,-0.48,0,0,0,0
49.067779214999995,0.48,1,0,1,0
49.076119819999995,-0.48,1,0,0,0
49.084460424999996,0.48,0,0,0,0
49.09280103,-0.48,0,0,0,0
